0	100	792
68	-2936.97	-1810.17	2.11252e-13	-2.64491	4.29133	-9.26004e-16	
69	-1264.21	-3263.71	2.14313e-13	-4.66989	1.8089	-9.19954e-16	
70	1856.98	-3025.58	2.17375e-13	-4.24063	-2.60273	-9.14012e-16	
71	-529.782	-3560.8	2.20436e-13	-4.89006	0.72755	-9.08177e-16	
72	-3633.67	344.885	2.23498e-13	0.464195	4.8907	3.00815e-16	
73	1024.25	3555.41	2.2656e-13	4.69123	-1.35146	2.98937e-16	
74	-147.552	-3747.1	2.29621e-13	-4.84813	0.190908	-8.91277e-16	
75	-3725.62	748.154	2.32683e-13	0.949422	4.72789	2.95279e-16	
76	-3716.47	1005.16	2.35745e-13	1.2514	4.62693	2.93497e-16	
77	3702.68	-1224.81	2.38806e-13	-1.49633	-4.52349	-8.75234e-16	
78	-138.013	-3947.59	2.41868e-13	-4.73352	0.16549	-8.70065e-16	
79	3109.43	2516.23	2.44929e-13	2.96207	-3.66038	2.88327e-16	
80	-3290.7	-2360.89	2.47991e-13	-2.72902	3.80383	-8.59982e-16	
81	-3079.46	2706.83	2.51053e-13	3.07308	3.49612	2.85021e-16	
82	-390.347	-4131.6	2.54114e-13	-4.60789	0.435346	-8.50225e-16	
83	-3253.47	-2656.11	2.57176e-13	-2.91064	3.56526	-8.45463e-16	
84	-3817.73	-1867.47	2.60237e-13	-2.01114	4.11145	-8.40777e-16	
85	-2768.7	3290.03	2.63299e-13	3.48274	2.93088	2.78721e-16	
86	2522.36	3544.04	2.66361e-13	3.68836	-2.62508	2.77208e-16	
87	685.457	4346.28	2.69422e-13	4.44783	-0.701474	2.75718e-16	
88	-3966.92	2016.44	2.72484e-13	2.02951	3.99264	2.7425e-16	
89	1467.81	-4253.88	2.75546e-13	-4.21157	-1.45321	-8.18414e-16	
90	-4523.75	-488.083	2.78607e-13	-0.475424	4.40642	-8.14144e-16	
91	4590.9	-289.127	2.81669e-13	-0.277127	-4.40037	-8.09936e-16	
92	45.2507	-4649.78	2.8473e-13	-4.38632	-0.0426867	-8.05791e-16	
93	-2655.48	3877.94	2.87792e-13	3.60095	2.4658	2.67236e-16	
94	2314.93	4147.72	2.90854e-13	3.79178	-2.11628	2.65894e-16	
95	-2640.16	-4008.69	2.93915e-13	-3.60847	2.37657	-7.93715e-16	
96	-4843.72	246.809	2.96977e-13	0.218795	4.29392	2.63268e-16	
97	4514.67	1904.68	3.00038e-13	1.6631	-3.94205	2.61983e-16	
98	-1536.76	-4705.41	3.031e-13	-4.04742	1.32187	-7.82147e-16	
99	-4997.72	-150.983	3.06162e-13	-0.127955	4.23547	-7.78399e-16	
1	100	792
0	49.9963	-0.609545	3.12239e-15	-0.0122848	-1.00762	6.04536e-17	
1	-92.8715	-37.0793	5.76102e-15	-0.736156	1.84383	-3.67022e-16	
2	54.9983	139.554	9.35933e-15	2.70392	-1.06562	1.74515e-16	
3	68.6764	-187.839	1.15624e-14	-3.5219	-1.28765	-6.9299e-16	
4	-217.413	-123.416	1.44868e-14	-2.22278	3.91571	-8.31901e-16	
5	-296.917	42.8975	1.86797e-14	0.737579	5.10519	3.10426e-16	
6	-201.644	286.077	2.1775e-14	4.67251	3.29346	3.44334e-16	
7	313.78	-248.077	2.33658e-14	-3.83425	-4.84974	-1.14134e-15	
8	192.986	-406.517	2.63582e-14	-5.92894	-2.81465	-1.2113e-15	
9	-17.4622	-499.695	2.93643e-14	-6.86394	0.239865	-1.26726e-15	
10	258.667	485.377	3.41059e-14	6.27204	-3.3425	4.29582e-16	
11	373.759	-469.366	3.54111e-14	-5.70242	-4.54087	-1.34433e-15	
12	-166.779	-628.24	3.84483e-14	-7.17565	1.90492	-1.36886e-15	
13	-698.063	-52.038	4.14928e-14	-0.558962	7.49819	-1.38603e-15	
14	-242.502	709.713	4.63815e-14	7.17359	2.45115	4.59522e-16	
15	797.13	67.7004	4.94453e-14	0.644464	-7.58817	4.61899e-16	
16	717.71	455.403	5.25078e-14	4.08687	-6.44087	4.62916e-16	
17	-587.154	682.092	5.55693e-14	5.77708	4.97299	4.62825e-16	
18	577.288	754.479	5.86298e-14	6.03809	-4.62003	4.61837e-16	
19	510.633	859.799	6.16896e-14	6.5099	-3.86621	4.60128e-16	
20	1046.71	-83.0728	6.29228e-14	-0.595813	-7.50718	-1.38662e-15	
21	-1034.08	375.079	6.78077e-14	2.55152	7.03443	4.55098e-16	
22	847.821	776.981	7.08661e-14	5.01951	-5.47716	4.51996e-16	
23	1199.68	27.9057	7.39243e-14	0.17142	-7.36942	4.48616e-16	
24	1248.43	62.7265	7.69823e-14	0.366836	-7.30102	4.45024e-16	
25	-930.728	907.604	8.00401e-14	5.0593	5.18821	4.41274e-16	
26	-1324.76	-259.834	8.13565e-14	-1.3822	7.04713	-1.3215e-15	
27	-1265.32	-599.143	8.44303e-14	-3.04495	6.43056	-1.30919e-15	
28	-1167.71	-859.628	8.75041e-14	-4.17843	5.67591	-1.29677e-15	
29	-1176.91	-929.991	9.0578e-14	-4.32808	5.47722	-1.28432e-15	
30	784.554	1336.78	9.53283e-14	5.96263	-3.49946	4.21468e-16	
31	-837.104	-1363.55	9.67257e-14	-5.83501	3.58221	-1.25951e-15	
32	-1569.7	508.484	1.01444e-13	2.08957	6.45055	4.13496e-16	
33	-1012.15	1365.85	1.04501e-13	5.39504	3.99796	4.09559e-16	
34	1641.11	607.668	1.07559e-13	2.30917	-6.2363	4.05666e-16	
35	-1407.54	-1121.97	1.0902e-13	-4.10528	5.15016	-1.21131e-15	
36	378.15	-1810.94	1.12093e-13	-6.38547	-1.33338	-1.19968e-15	
37	610.589	-1799.22	1.15166e-13	-6.11855	-2.07641	-1.18824e-15	
38	-1935.58	-236.687	1.18238e-13	-0.77687	6.3531	-1.17701e-15	
39	-635.345	1896.4	1.22848e-13	6.01222	2.01425	3.87033e-16	
40	1454.02	-1445.1	1.24383e-13	-4.42836	-4.45571	-1.15515e-15	
41	-312.744	-2076.58	1.27455e-13	-6.15508	0.926989	-1.14453e-15	
42	2066.31	-594.007	1.30527e-13	-1.70414	-5.92801	-1.13413e-15	
43	1961.97	-995.327	1.33599e-13	-2.76557	-5.45144	-1.12393e-15	
44	-2183.03	-544.879	1.3667e-13	-1.46721	5.87831	-1.11394e-15	
45	1444.51	1789.8	1.41198e-13	4.67339	-3.7718	3.66784e-16	
46	-2282.22	560.34	1.44256e-13	1.41959	5.78187	3.63637e-16	
47	226.75	2389.26	1.47315e-13	5.87627	-0.55768	3.60553e-16	
48	1583.68	-1869.35	1.48954e-13	-4.46568	-3.78324	-1.07599e-15	
49	633.352	2418.44	1.53432e-13	5.6146	-1.47037	3.54571e-16	
50	466.812	-2506.91	1.55095e-13	-5.65882	-1.05373	-1.05816e-15	
51	1438.47	-2165.83	1.58165e-13	-4.75585	-3.15867	-1.04953e-15	
52	2649.34	-58.9572	1.61235e-13	-0.125998	-5.66192	-1.04107e-15	
53	2699.98	-10.7395	1.64305e-13	-0.0223474	-5.6183	-1.03278e-15	
54	-2105.86	-1768.58	1.67375e-13	-3.58493	4.2686	-1.02466e-15	
55	-2181.09	1755.81	1.71786e-13	3.46842	4.30852	3.3802e-16	
56	-284.419	2835.77	1.74845e-13	5.46141	0.547761	3.35451e-16	
57	-843.741	2774.55	1.77904e-13	5.21169	1.58488	3.32933e-16	
58	1578.42	-2492.2	1.79652e-13	-4.56767	-2.89291	-9.93795e-16	
59	2967.46	440.639	1.84022e-13	0.788284	-5.30866	3.28043e-16	
60	-2164.67	2148.66	1.87081e-13	3.75332	3.78129	3.25669e-16	
61	2592.55	1699.61	1.90141e-13	2.90002	-4.42365	3.23341e-16	
62	-1395.7	-2823.92	1.91926e-13	-4.70827	2.32702	-9.65294e-16	
63	3004.24	1102.07	1.96259e-13	1.79606	-4.89605	3.18816e-16	
64	3245.32	174.27	1.99319e-13	0.277703	-5.17148	3.16618e-16	
65	2877.15	-1616.16	2.01131e-13	-2.51899	-4.4844	-9.45323e-16	
66	-537.503	3306.6	2.05438e-13	5.04246	0.819676	3.12342e-16	
67	-482.476	3365.59	2.08497e-13	5.02313	0.720093	3.10263e-16	
68	-2939.59	-1805.92	2.10335e-13	-2.6387	4.29515	-9.2645e-16	
69	-1268.83	-3261.91	2.13402e-13	-4.66733	1.81551	-9.20388e-16	
70	1852.78	-3028.15	2.1647e-13	-4.24423	-2.59684	-9.14434e-16	
71	-534.623	-3560.08	2.19537e-13	-4.88906	0.734198	-9.08587e-16	
72	-3633.21	349.727	2.23796e-13	0.470711	4.89007	3.00414e-16	
73	1028.89	3554.07	2.26855e-13	4.68946	-1.35759	2.98546e-16	
74	-152.352	-3746.9	2.28739e-13	-4.84788	0.197118	-8.91657e-16	
75	-3724.68	752.834	2.32975e-13	0.955361	4.72669	2.94908e-16	
76	-3715.23	1009.74	2.36035e-13	1.2571	4.62538	2.93135e-16	
77	3701.19	-1229.29	2.37939e-13	-1.5018	-4.52167	-8.75586e-16	
78	-142.699	-3947.42	2.41006e-13	-4.73332	0.171109	-8.70409e-16	
79	3112.36	2512.61	2.45215e-13	2.95781	-3.66383	2.87991e-16	
80	-3293.4	-2357.12	2.47139e-13	-2.72467	3.80695	-8.6031e-16	
81	-3076.41	2710.29	2.51335e-13	3.07701	3.49267	2.84701e-16	
82	-394.909	-4131.17	2.53272e-13	-4.60741	0.440434	-8.50537e-16	
83	-3256.35	-2652.58	2.56339e-13	-2.90677	3.56841	-8.45768e-16	
84	-3819.72	-1863.4	2.59405e-13	-2.00676	4.11359	-8.41075e-16	
85	-2765.25	3292.93	2.63575e-13	3.48581	2.92723	2.78429e-16	
86	2526.01	3541.44	2.66635e-13	3.68565	-2.62888	2.76922e-16	
87	689.86	4345.58	2.69695e-13	4.44712	-0.705979	2.75438e-16	
88	-3964.91	2020.39	2.72755e-13	2.03348	3.99061	2.73977e-16	
89	1463.64	-4255.32	2.74735e-13	-4.21299	-1.44909	-8.18681e-16	
90	-4524.21	-483.721	2.77801e-13	-0.471175	4.40687	-8.14405e-16	
91	4590.63	-293.483	2.80867e-13	-0.281303	-4.40011	-8.10192e-16	
92	40.9082	-4649.82	2.83933e-13	-4.38635	-0.0385903	-8.06042e-16	
93	-2651.91	3880.38	2.88056e-13	3.60321	2.46249	2.6699e-16	
94	2318.69	4145.62	2.91117e-13	3.78987	-2.11971	2.65653e-16	
95	-2643.73	-4006.33	2.93129e-13	-3.60635	2.37979	-7.9395e-16	
96	-4843.5	251.06	2.97237e-13	0.222563	4.29373	2.63037e-16	
97	4516.31	1900.77	3.00298e-13	1.65969	-3.94348	2.61756e-16	
98	-1540.77	-4704.1	3.02326e-13	-4.0463	1.32532	-7.82369e-16	
99	-4997.84	-146.79	3.05391e-13	-0.124402	4.23558	-7.78616e-16	
2.005	100	792
0	49.9737	-1.622	3.1825e-15	-0.0326899	-1.00716	5.91665e-17	
1	-93.5928	-35.219	5.39104e-15	-0.699219	1.85814	-3.6923e-16	
2	57.7052	138.456	9.53293e-15	2.68265	-1.11807	1.7095e-16	
3	65.1249	-189.1	1.0864e-14	-3.54552	-1.22106	-6.96949e-16	
4	-219.611	-119.461	1.36485e-14	-2.15154	3.95529	-8.36485e-16	
5	-296.132	48.0215	1.89889e-14	0.82568	5.09167	3.04829e-16	
6	-196.921	289.348	2.21181e-14	4.72593	3.21631	3.38449e-16	
7	309.889	-252.921	2.2216e-14	-3.90911	-4.78958	-1.14681e-15	
8	187.007	-409.302	2.5138e-14	-5.96955	-2.72744	-1.2168e-15	
9	-24.3586	-499.406	2.8088e-14	-6.85996	0.334596	-1.2727e-15	
10	264.949	481.977	3.45347e-14	6.2281	-3.42366	4.23821e-16	
11	368	-473.894	3.40574e-14	-5.75743	-4.4709	-1.34949e-15	
12	-173.979	-626.284	3.70701e-14	-7.1533	1.98716	-1.3738e-15	
13	-698.584	-44.4994	4.00975e-14	-0.477986	7.50378	-1.39076e-15	
14	-235.28	712.14	4.68409e-14	7.19811	2.37815	4.54735e-16	
15	797.741	60.0713	4.99073e-14	0.571839	-7.59398	4.57374e-16	
16	721.788	448.911	5.29709e-14	4.02861	-6.47746	4.58647e-16	
17	-581.327	687.065	5.60324e-14	5.8192	4.92363	4.58801e-16	
18	583.337	749.812	5.9092e-14	6.00074	-4.66844	4.58048e-16	
19	517.16	855.889	6.21502e-14	6.48029	-3.91563	4.5656e-16	
20	1046.08	-90.6153	6.15276e-14	-0.649909	-7.50268	-1.38984e-15	
21	-1031.49	382.139	6.82634e-14	2.59955	7.01682	4.51934e-16	
22	852.848	771.46	7.13189e-14	4.98384	-5.50963	4.49014e-16	
23	1199.82	20.499	7.43737e-14	0.125922	-7.37034	4.45804e-16	
24	1248.77	55.388	7.74282e-14	0.323919	-7.30305	4.4237e-16	
25	-925.629	912.804	8.04823e-14	5.08829	5.15978	4.38768e-16	
26	-1326.13	-252.747	8.00272e-14	-1.3445	7.05442	-1.32379e-15	
27	-1268.36	-592.672	8.31134e-14	-3.01206	6.44603	-1.31136e-15	
28	-1171.89	-853.914	8.61998e-14	-4.15065	5.69625	-1.29883e-15	
29	-1181.25	-924.476	8.92863e-14	-4.30241	5.4974	-1.28627e-15	
30	790.539	1333.25	9.57509e-14	5.94688	-3.52616	4.19558e-16	
31	-842.961	-1359.93	9.5459e-14	-5.81954	3.60727	-1.26128e-15	
32	-1567.58	514.962	1.01858e-13	2.1162	6.44186	4.11771e-16	
33	-1006.72	1369.86	1.04912e-13	5.41086	3.97651	4.07917e-16	
34	1643.42	601.396	1.07966e-13	2.28533	-6.24507	4.04102e-16	
35	-1411.66	-1116.79	1.07802e-13	-4.08631	5.16522	-1.21277e-15	
36	371.73	-1812.27	1.10886e-13	-6.39016	-1.31074	-1.20107e-15	
37	604.437	-1801.29	1.13971e-13	-6.12561	-2.05549	-1.18957e-15	
38	-1936.35	-230.301	1.17055e-13	-0.755909	6.35563	-1.17828e-15	
39	-629.299	1898.42	1.23237e-13	6.01861	1.99509	3.8579e-16	
40	1449.57	-1449.57	1.23222e-13	-4.44206	-4.44205	-1.15632e-15	
41	-318.929	-2075.64	1.26305e-13	-6.15229	0.94532	-1.14566e-15	
42	2064.59	-599.963	1.29387e-13	-1.72122	-5.92308	-1.1352e-15	
43	1959.18	-1000.8	1.32469e-13	-2.78078	-5.44369	-1.12496e-15	
44	-2184.49	-538.969	1.3555e-13	-1.4513	5.88226	-1.11493e-15	
45	1449.2	1786	1.41566e-13	4.66347	-3.78405	3.65815e-16	
46	-2280.78	566.149	1.44621e-13	1.43431	5.77824	3.62705e-16	
47	232.655	2388.7	1.47677e-13	5.87487	-0.572203	3.59657e-16	
48	1579.19	-1873.14	1.47873e-13	-4.47475	-3.77251	-1.07684e-15	
49	638.993	2416.96	1.53788e-13	5.61116	-1.48347	3.53739e-16	
50	461.124	-2507.96	1.54031e-13	-5.6612	-1.04089	-1.05895e-15	
51	1433.69	-2169	1.5711e-13	-4.76281	-3.14817	-1.05029e-15	
52	2649.21	-64.6473	1.60189e-13	-0.138158	-5.66163	-1.0418e-15	
53	2699.95	-16.3858	1.63267e-13	-0.0340968	-5.61824	-1.03349e-15	
54	-2109.46	-1764.28	1.66345e-13	-3.57623	4.27589	-1.02535e-15	
55	-2177.6	1760.13	1.72125e-13	3.47696	4.30162	3.37346e-16	
56	-278.929	2836.32	1.75181e-13	5.46246	0.537189	3.34799e-16	
57	-838.501	2776.13	1.78238e-13	5.21468	1.57504	3.32301e-16	
58	1573.83	-2495.11	1.78653e-13	-4.57299	-2.88449	-9.944e-16	
59	2968.25	435.303	1.84351e-13	0.778739	-5.31007	3.27451e-16	
60	-2160.89	2152.45	1.87408e-13	3.75995	3.77469	3.25095e-16	
61	2595.46	1695.16	1.90465e-13	2.89243	-4.42862	3.22784e-16	
62	-1400.43	-2821.58	1.90956e-13	-4.70436	2.33491	-9.65829e-16	
63	3006.04	1097.15	1.9658e-13	1.78804	-4.89898	3.18292e-16	
64	3245.6	169.073	1.99637e-13	0.269421	-5.17192	3.16109e-16	
65	2874.62	-1620.67	2.00181e-13	-2.52601	-4.48045	-9.45813e-16	
66	-532.435	3307.42	2.05751e-13	5.04371	0.811947	3.11861e-16	
67	-477.428	3366.31	2.08809e-13	5.0242	0.712558	3.09796e-16	
68	-2942.24	-1801.6	2.09403e-13	-2.63238	4.29902	-9.269e-16	
69	-1273.52	-3260.08	2.12477e-13	-4.66471	1.82222	-9.20826e-16	
70	1848.51	-3030.76	2.15551e-13	-4.24789	-2.59086	-9.14861e-16	
71	-539.536	-3559.34	2.18624e-13	-4.88805	0.740945	-9.09003e-16	
72	-3632.73	354.641	2.24097e-13	0.477325	4.88943	3.00006e-16	
73	1033.6	3552.7	2.27155e-13	4.68766	-1.3638	2.98149e-16	
74	-157.224	-3746.7	2.27842e-13	-4.84762	0.203422	-8.92041e-16	
75	-3723.72	757.583	2.33271e-13	0.961388	4.72547	2.94531e-16	
76	-3713.96	1014.38	2.36329e-13	1.26289	4.6238	2.92767e-16	
77	3699.68	-1233.84	2.37059e-13	-1.50735	-4.51983	-8.75942e-16	
78	-147.456	-3947.25	2.40131e-13	-4.73311	0.176813	-8.70756e-16	
79	3115.33	2508.92	2.45504e-13	2.95347	-3.66732	2.87649e-16	
80	-3296.14	-2353.29	2.46275e-13	-2.72024	3.81011	-8.60641e-16	
81	-3073.32	2713.8	2.51621e-13	3.08099	3.48915	2.84375e-16	
82	-399.539	-4130.72	2.52417e-13	-4.60691	0.445598	-8.50853e-16	
83	-3259.27	-2648.99	2.55489e-13	-2.90284	3.57161	-8.46077e-16	
84	-3821.73	-1859.26	2.58559e-13	-2.0023	4.11576	-8.41377e-16	
85	-2761.75	3295.87	2.63855e-13	3.48892	2.92351	2.78132e-16	
86	2529.71	3538.79	2.66913e-13	3.6829	-2.63273	2.76632e-16	
87	694.329	4344.87	2.69972e-13	4.44639	-0.710553	2.75154e-16	
88	-3962.87	2024.4	2.7303e-13	2.03752	3.98855	2.73699e-16	
89	1459.41	-4256.77	2.73912e-13	-4.21443	-1.44489	-8.18951e-16	
90	-4524.69	-479.291	2.76982e-13	-0.46686	4.40733	-8.14669e-16	
91	4590.34	-297.905	2.80052e-13	-0.285541	-4.39983	-8.10451e-16	
92	36.4999	-4649.86	2.83122e-13	-4.38639	-0.0344318	-8.06295e-16	
93	-2648.29	3882.85	2.88325e-13	3.60551	2.45913	2.6674e-16	
94	2322.49	4143.49	2.91384e-13	3.78792	-2.12319	2.65409e-16	
95	-2647.35	-4003.94	2.92331e-13	-3.6042	2.38305	-7.94189e-16	
96	-4843.27	255.375	2.97502e-13	0.226389	4.29353	2.62802e-16	
97	4517.98	1896.81	3.00561e-13	1.65623	-3.94494	2.61526e-16	
98	-1544.84	-4702.76	3.01539e-13	-4.04515	1.32881	-7.82594e-16	
99	-4997.97	-142.533	3.04608e-13	-0.120794	4.23568	-7.78837e-16	
3.005	100	792
0	49.9308	-2.62876	3.24102e-15	-0.0529802	-1.00629	5.78616e-17	
1	-94.2736	-33.3541	5.02077e-15	-0.66219	1.87165	-3.7128e-16	
2	60.3768	137.312	9.70208e-15	2.66047	-1.16983	1.67339e-16	
3	61.5681	-190.288	1.01652e-14	-3.56778	-1.15436	-7.00643e-16	
4	-221.727	-115.486	1.28098e-14	-2.07995	3.99338	-8.40774e-16	
5	-295.262	53.1059	1.92909e-14	0.913099	5.0767	2.9917e-16	
6	-192.169	292.525	2.24536e-14	4.77781	3.13869	3.32502e-16	
7	305.943	-257.68	2.10666e-14	-3.98265	-4.72858	-1.15197e-15	
8	181.018	-411.986	2.39186e-14	-6.00868	-2.64008	-1.22202e-15	
9	-31.216	-499.025	2.68127e-14	-6.85471	0.428792	-1.27788e-15	
10	271.155	478.513	3.49556e-14	6.18333	-3.50385	4.18019e-16	
11	362.216	-478.33	3.27055e-14	-5.81131	-4.40062	-1.35441e-15	
12	-181.121	-624.256	3.56939e-14	-7.13013	2.06873	-1.37855e-15	
13	-699.022	-36.9932	3.87044e-14	-0.397358	7.50847	-1.39531e-15	
14	-228.07	714.482	4.72932e-14	7.22177	2.30527	4.49926e-16	
15	798.277	52.4747	5.03624e-14	0.499524	-7.59907	4.52831e-16	
16	725.788	442.416	5.34274e-14	3.97032	-6.51335	4.54362e-16	
17	-575.487	691.964	5.64892e-14	5.86069	4.87417	4.54765e-16	
18	589.319	745.119	5.95482e-14	5.96318	-4.71632	4.54248e-16	
19	523.626	851.949	6.2605e-14	6.45045	-3.96458	4.52984e-16	
20	1045.41	-98.1156	6.01362e-14	-0.703702	-7.49782	-1.39297e-15	
21	-1028.87	389.147	6.87138e-14	2.64722	6.99897	4.48764e-16	
22	857.814	765.934	7.17664e-14	4.94814	-5.54171	4.46028e-16	
23	1199.93	13.1283	7.48181e-14	0.0806448	-7.37097	4.42989e-16	
24	1249.07	48.084	7.78692e-14	0.281204	-7.30482	4.39714e-16	
25	-920.526	917.95	8.09199e-14	5.11697	5.13133	4.3626e-16	
26	-1327.45	-245.69	7.87023e-14	-1.30696	7.06147	-1.32604e-15	
27	-1271.36	-586.219	8.1801e-14	-2.97926	6.46125	-1.31349e-15	
28	-1176.03	-848.208	8.49e-14	-4.12291	5.71636	-1.30085e-15	
29	-1185.54	-918.969	8.7999e-14	-4.27678	5.51736	-1.28819e-15	
30	796.478	1329.71	9.61695e-14	5.93109	-3.55265	4.17648e-16	
31	-848.772	-1356.31	9.41968e-14	-5.80405	3.63214	-1.26302e-15	
32	-1565.45	521.4	1.02269e-13	2.14265	6.43311	4.10047e-16	
33	-1001.31	1373.82	1.05319e-13	5.42653	3.95511	4.06277e-16	
34	1645.69	595.147	1.08369e-13	2.26159	-6.25371	4.0254e-16	
35	-1415.74	-1111.62	1.06588e-13	-4.06738	5.18014	-1.2142e-15	
36	365.337	-1813.57	1.09685e-13	-6.39474	-1.2882	-1.20244e-15	
37	598.308	-1803.34	1.12781e-13	-6.13256	-2.03465	-1.19088e-15	
38	-1937.1	-223.944	1.15876e-13	-0.735044	6.35807	-1.17953e-15	
39	-623.277	1900.4	1.23622e-13	6.0249	1.976	3.8455e-16	
40	1445.12	-1454.01	1.22065e-13	-4.45565	-4.42842	-1.15747e-15	
41	-325.08	-2074.69	1.25158e-13	-6.14946	0.963551	-1.14676e-15	
