2896.12
0	17246.6
1	17251.3
2.005	17256.1
3.005	17260.9
4.005	17265.6
5.005	17270.3
6.005	17275
7.005	17279.6
8.005	17284.2
9	17288.8
10	17293.3
11	17297.9
12	17302.4
13	17306.8
14	17311.3
15	17315.7
16	17320.1
17	17324.5
18	17328.8
19	17333.2
20	17337.5
21	17341.7
22.005	17346
23.005	17350.2
24.005	17354.4
25.005	17358.5
26.005	17362.7
27.005	17366.8
28.005	17370.8
29.005	17374.9
30.005	17378.9
31.005	17382.9
32.005	17386.9
33.005	17390.8
34.005	17394.7
35.005	17398.6
36.005	17402.5
37	17406.3
38	17410.1
39	17413.8
40	17417.6
41	17421.3
42	17425
43	17428.7
44	17432.3
45	17435.9
46	17439.5
47	17443.1
48	17446.6
49	17450.1
50	17453.6
51	17457
52	17460.4
53	17463.8
54	17467.2
55	17470.5
56	17473.9
57	17477.1
58	17480.4
59	17483.6
60	17486.8
61	17490
62	17493.1
63	17496.2
64	17499.3
65	17502.4
66	17505.4
67	17508.4
68	17511.4
69	17514.4
70	17517.3
71	17520.2
72	17523
73	17525.9
74	17528.7
75	17531.5
76	17534.2
77	17537
78	17539.7
79	17542.3
80.005	17545
81.005	17547.6
82.005	17550.2
83.005	17552.7
84.005	17555.3
85.005	17557.8
86.005	17560.3
87.005	17562.7
88.005	17565.1
89.005	17567.5
90.005	17569.9
91.005	17572.2
92.005	17574.5
93.005	17576.8
94.005	17579.1
95.005	17581.3
96.005	17583.5
97.005	17585.6
98.005	17587.8
99.005	17589.9
100.005	17592
101.005	17594
102.005	17596.1
103.005	17598.1
104.005	17600
105.005	17602
106.005	17603.9
107.005	17605.8
108.005	17607.6
109.005	17609.5
110.005	17611.3
111.005	17613
112.005	17614.8
113.005	17616.5
114.005	17618.2
115.005	17619.9
116.005	17621.5
117.005	17623.1
118.005	17624.7
119.005	17626.2
120.005	17627.7
121.005	17629.2
122.005	17630.7
123.005	17632.1
124.005	17633.6
125.005	17634.9
126.005	17636.3
127.005	17637.6
128.005	17638.9
129.005	17640.2
130.005	17641.4
131.005	17642.6
132.005	17643.8
133.005	17645
134.005	17646.1
135.005	17647.2
136.005	17648.3
137.005	17649.3
138.005	17650.3
139.005	17651.3
140.005	17652.3
141.005	17653.2
142.005	17654.1
143.005	17655
144.005	17655.8
145.005	17656.6
146.005	17657.4
147.005	17658.2
148.005	17658.9
149.005	17659.6
150.005	17660.3
151.005	17661
152.005	17661.6
153.005	17662.2
154.005	17662.7
155.005	17663.3
156.005	17663.8
157.005	17664.3
158.005	17664.7
159.005	17665.1
160.005	17665.5
161.005	17665.9
162.005	17666.3
163.005	17666.6
164.005	17666.9
165.005	17667.1
166.005	17667.3
167.005	17667.5
168.005	17667.7
169.005	17667.9
170.005	17668
171.005	17668.1
172.005	17668.1
173.005	17668.2
174.005	17668.2
175.005	17668.1
176.005	17668.1
177.005	17668
178.005	17667.9
179.005	17667.8
180.005	17667.6
181.005	17667.4
182.005	17667.2
183.005	17667
184.005	17666.7
185.005	17666.4
186.005	17666.1
187.005	17665.7
188.005	17665.3
189.005	17664.9
190.005	17664.5
191.005	17664
192.005	17663.5
